Municipality,Temp-Max,Temp-Min,pcp,week,weeknumb,year,NDVI
ALEXANDER,14.85714286,0.571428571,1,4/19/15,16,2015,0.3016
ALEXANDER,8.071428571,-2.571428571,1,4/26/15,17,2015,0.4095
ALEXANDER,19.57142857,4.214285714,0.428571429,5/3/15,18,2015,0.5175
ALEXANDER,13.78571429,2.071428571,1.142857143,5/10/15,19,2015,0.7118
ALEXANDER,13.5,3.214285714,5.714285714,5/17/15,20,2015,0.7294
ALEXANDER,19.78571429,4.5,1.857142857,5/24/15,21,2015,0.7369
ALEXANDER,18.28571429,6.142857143,1,5/31/15,22,2015,0.8233
ALEXANDER,21.28571429,10.71428571,3.428571429,6/7/15,23,2015,0.8294
ALEXANDER,24.5,12.28571429,2,6/14/15,24,2015,0.8342
ALEXANDER,21.57142857,9.571428571,2.714285714,6/21/15,25,2015,0.839
ALEXANDER,25.57142857,13.85714286,3.428571429,6/28/15,26,2015,0.8329
ALEXANDER,24.64285714,14.78571429,2.714285714,7/5/15,27,2015,0.8812
ALEXANDER,25.78571429,14.07142857,0,7/12/15,28,2015,0.8373
ALEXANDER,25.28571429,16.57142857,6,7/19/15,29,2015,0.8441
ALEXANDER,27,15.64285714,5.714285714,7/26/15,30,2015,0.8509
ALEXANDER,25,15.85714286,2.714285714,8/2/15,31,2015,0.8497
ALEXANDER,22.78571429,14.28571429,1.285714286,8/9/15,32,2015,0.8486
ALEXANDER,28.14285714,16.28571429,1.571428571,8/16/15,33,2015,0.8355
ALEXANDER,21.85714286,11.21428571,11.14285714,8/23/15,34,2015,0.8186
ALEXANDER,23.85714286,12.21428571,0.428571429,8/30/15,35,2015,0.3442
ALEXANDER,25.78571429,16.78571429,3,9/6/15,36,2015,0.455
ALEXANDER,2.857142857,-7.785714286,0.142857143,4/3/16,14,2016,0.4359
ALEXANDER,-0.071428571,-9.285714286,1.428571429,4/10/16,15,2016,0.4651
ALEXANDER,7.928571429,-2.571428571,5.857142857,4/17/16,16,2016,0.4943
ALEXANDER,11.57142857,-0.428571429,0,4/24/16,17,2016,0.6994
ALEXANDER,14.07142857,-0.357142857,0,5/1/16,18,2016,0.7418
ALEXANDER,19.92857143,4.428571429,0,5/8/16,19,2016,0.7843
ALEXANDER,12.71428571,4,2.142857143,5/15/16,20,2016,0.8315
ALEXANDER,22.5,7.857142857,0,5/22/16,21,2016,0.8449
ALEXANDER,20,11.28571429,6.285714286,5/29/16,22,2016,0.8583
ALEXANDER,17.64285714,9.714285714,6.428571429,6/5/16,23,2016,0.8674
ALEXANDER,21.28571429,10.42857143,2,6/12/16,24,2016,0.877
ALEXANDER,24.78571429,13.5,9.428571429,6/19/16,25,2016,0.8793
ALEXANDER,23.64285714,12.35714286,3.857142857,6/26/16,26,2016,0.8782
ALEXANDER,22.92857143,11.28571429,0.714285714,7/3/16,27,2016,0.8771
ALEXANDER,25.14285714,15.14285714,2.571428571,7/10/16,28,2016,0.8722
ALEXANDER,23.71428571,14.57142857,4.571428571,7/17/16,29,2016,0.8652
ALEXANDER,26.64285714,16.07142857,0.714285714,7/24/16,30,2016,0.8501
ALEXANDER,26.42857143,14.42857143,0,7/31/16,31,2016,0.8351
ALEXANDER,25.21428571,15.71428571,6,8/7/16,32,2016,0.8326
ALEXANDER,25,14.21428571,0,8/14/16,33,2016,0.8163
ALEXANDER,24.78571429,13.21428571,1.857142857,8/21/16,34,2016,0.8
ALEXANDER,24.85714286,13.57142857,2.857142857,8/28/16,35,2016,0.4775
ALEXANDER,22.5,13.21428571,3.142857143,9/4/16,36,2016,0.4618
ALEXANDER,9.571428571,0.357142857,1,4/2/17,14,2017,0.5007
ALEXANDER,11.64285714,-1.714285714,0,4/9/17,15,2017,0.5396
ALEXANDER,11.92857143,-1.642857143,4,4/16/17,16,2017,0.5231
ALEXANDER,8.857142857,-2,0.857142857,4/23/17,17,2017,0.4967
ALEXANDER,8.857142857,-1.214285714,0.285714286,4/30/17,18,2017,0.5712
ALEXANDER,16.57142857,5.142857143,0,5/7/17,19,2017,0.6457
ALEXANDER,14.42857143,4.357142857,0,5/14/17,20,2017,0.7068
ALEXANDER,16.35714286,4.714285714,1.142857143,5/21/17,21,2017,0.809
ALEXANDER,18.42857143,8.571428571,1,5/28/17,22,2017,0.8875
ALEXANDER,22,10.64285714,1.142857143,6/4/17,23,2017,0.8878
ALEXANDER,26.07142857,12.64285714,0.857142857,6/11/17,24,2017,0.88
ALEXANDER,20,12,5.857142857,6/18/17,25,2017,0.8723
ALEXANDER,19.28571429,10.21428571,2.714285714,6/25/17,26,2017,0.8561
ALEXANDER,22,12,1.285714286,7/2/17,27,2017,0.8584
ALEXANDER,26.14285714,14.42857143,0.571428571,7/9/17,28,2017,0.8665
ALEXANDER,23.92857143,13.57142857,11.28571429,7/16/17,29,2017,0.8631
ALEXANDER,24.71428571,13.85714286,1.285714286,7/23/17,30,2017,0.8748
ALEXANDER,28.42857143,17.21428571,0.285714286,7/30/17,31,2017,0.8262
ALEXANDER,25.42857143,12.78571429,0,8/6/17,32,2017,0.8306
ALEXANDER,26.07142857,13.35714286,1,8/13/17,33,2017,0.8212
ALEXANDER,26.78571429,14.5,1.142857143,8/20/17,34,2017,0.7855
ALEXANDER,21.57142857,10.78571429,1.428571429,8/27/17,35,2017,0.1643
ALEXANDER,25.35714286,13,2,9/3/17,36,2017,0.29
ALEXANDER,-2.357142857,-11.85714286,0.428571429,4/1/18,14,2018,0.3523
ALEXANDER,-4.357142857,-17.64285714,0,4/8/18,15,2018,0.4826
ALEXANDER,2.428571429,-10.28571429,0,4/15/18,16,2018,0.4848
ALEXANDER,12.71428571,-2.928571429,0,4/22/18,17,2018,0.4871
ALEXANDER,13.57142857,-0.285714286,0,4/29/18,18,2018,0.5603
ALEXANDER,16.07142857,2,0.142857143,5/6/18,19,2018,0.7667
ALEXANDER,17.78571429,2.714285714,0,5/13/18,20,2018,0.8191
ALEXANDER,17.64285714,3.785714286,1.857142857,5/20/18,21,2018,0.8233
ALEXANDER,26.28571429,12.14285714,1.285714286,5/27/18,22,2018,0.8545
ALEXANDER,20.07142857,11.92857143,4.714285714,6/3/18,23,2018,0.8858
ALEXANDER,23,11.14285714,0.142857143,6/10/18,24,2018,0.8855
ALEXANDER,23.92857143,13.28571429,5.285714286,6/17/18,25,2018,0.8852
ALEXANDER,27.92857143,15,3,6/24/18,26,2018,0.8577
ALEXANDER,27.14285714,16.21428571,2.571428571,7/1/18,27,2018,0.8502
ALEXANDER,27.14285714,14.35714286,1.714285714,7/8/18,28,2018,0.8532
ALEXANDER,28.57142857,16.42857143,0.428571429,7/15/18,29,2018,0.8563
ALEXANDER,26.07142857,15,0,7/22/18,30,2018,0.8377
ALEXANDER,23.92857143,13.71428571,1.714285714,7/29/18,31,2018,0.7604
ALEXANDER,23.71428571,13,2.857142857,8/5/18,32,2018,0.732
ALEXANDER,29.42857143,16.07142857,0,8/12/18,33,2018,0.7036
ALEXANDER,25,13.42857143,0,8/19/18,34,2018,0.7214
ALEXANDER,24.92857143,12.5,1.714285714,8/26/18,35,2018,0.6682
ALEXANDER,21.92857143,11.92857143,0.571428571,9/2/18,36,2018,0.2732
ARMSTRONG,7.142857143,-2.642857143,1.857142857,4/2/00,14,2000,0.304
ARMSTRONG,2.571428571,-6.571428571,1.571428571,4/9/00,15,2000,0.3524
ARMSTRONG,2,-8.285714286,1.571428571,4/16/00,16,2000,0.4008
ARMSTRONG,13.71428571,-1.428571429,0,4/23/00,17,2000,0.5468
ARMSTRONG,18,2.928571429,0.285714286,4/30/00,18,2000,0.5899
ARMSTRONG,19.85714286,4.5,1.142857143,5/7/00,19,2000,0.6443
ARMSTRONG,11.5,1.571428571,3.571428571,5/14/00,20,2000,0.6988
ARMSTRONG,16.5,2.071428571,0.285714286,5/21/00,21,2000,0.723
ARMSTRONG,18.07142857,6.5,1.571428571,5/28/00,22,2000,0.7473
ARMSTRONG,17.85714286,4.214285714,1,6/4/00,23,2000,0.7279
ARMSTRONG,17.64285714,8.428571429,5.857142857,6/11/00,24,2000,0.7789
ARMSTRONG,16.14285714,7.642857143,3.285714286,6/18/00,25,2000,0.83
ARMSTRONG,20.71428571,11.5,8.428571429,6/25/00,26,2000,0.8436
ARMSTRONG,21.21428571,10.21428571,1.714285714,7/2/00,27,2000,0.8257
ARMSTRONG,24.64285714,13.42857143,4.857142857,7/9/00,28,2000,0.8307
ARMSTRONG,25,14.21428571,1,7/16/00,29,2000,0.7302
ARMSTRONG,22.35714286,8.642857143,0.571428571,7/23/00,30,2000,0.7091
ARMSTRONG,28.78571429,16,1.714285714,7/30/00,31,2000,0.7277
ARMSTRONG,26.35714286,14.42857143,1,8/6/00,32,2000,0.7464
ARMSTRONG,25.07142857,14.21428571,2.428571429,8/13/00,33,2000,0.7786
ARMSTRONG,21.92857143,10.07142857,1.428571429,8/20/00,34,2000,0.7963
ARMSTRONG,26.35714286,12.28571429,0,8/27/00,35,2000,0.2994
ARMSTRONG,16.64285714,7.857142857,2.285714286,9/3/00,36,2000,0.2883
ARMSTRONG,1.285714286,-6.928571429,4.142857143,4/1/01,14,2001,0.2957
ARMSTRONG,6.357142857,-2.714285714,0.714285714,4/8/01,15,2001,0.3411
ARMSTRONG,4.214285714,-2.857142857,1.285714286,4/15/01,16,2001,0.399
ARMSTRONG,7.285714286,-4.428571429,0,4/22/01,17,2001,0.5681
ARMSTRONG,18,2.428571429,0,4/29/01,18,2001,0.6491
ARMSTRONG,15.78571429,3.928571429,5.857142857,5/6/01,19,2001,0.7337
ARMSTRONG,15.5,3.285714286,3.285714286,5/13/01,20,2001,0.6913
ARMSTRONG,21.5,10.35714286,1.428571429,5/20/01,21,2001,0.4919
ARMSTRONG,15.21428571,6.428571429,2.857142857,5/27/01,22,2001,0.5184
ARMSTRONG,18.78571429,7.714285714,0.571428571,6/3/01,23,2001,0.5449
ARMSTRONG,22.92857143,9.642857143,0,6/10/01,24,2001,0.7974
ARMSTRONG,17.42857143,9,5.857142857,6/17/01,25,2001,0.7691
ARMSTRONG,22.5,10.5,0.857142857,6/24/01,26,2001,0.7681
ARMSTRONG,20.35714286,11.57142857,11.42857143,7/1/01,27,2001,0.7671
ARMSTRONG,24.14285714,11.71428571,1.714285714,7/8/01,28,2001,0.6262
ARMSTRONG,26.35714286,13.92857143,0.428571429,7/15/01,29,2001,0.621
ARMSTRONG,28.5,17.92857143,3.714285714,7/22/01,30,2001,0.6159
ARMSTRONG,23.35714286,13.85714286,1.142857143,7/29/01,31,2001,0.7604
ARMSTRONG,28.21428571,16.71428571,6.428571429,8/5/01,32,2001,0.7757
ARMSTRONG,25.21428571,13.35714286,0.285714286,8/12/01,33,2001,0.7646
ARMSTRONG,23.57142857,10.21428571,0.285714286,8/19/01,34,2001,0.7535
ARMSTRONG,27.57142857,13.28571429,1,8/26/01,35,2001,0.3061
ARMSTRONG,23.71428571,10.14285714,0.285714286,9/2/01,36,2001,0.3416
ARMSTRONG,-2,-11.21428571,0,4/7/02,14,2002,0.343
ARMSTRONG,9.5,-3.357142857,0.285714286,4/14/02,15,2002,0.3291
ARMSTRONG,8.357142857,-2.428571429,2.571428571,4/21/02,16,2002,0.3582
ARMSTRONG,7.357142857,-4.428571429,0.714285714,4/28/02,17,2002,0.3873
ARMSTRONG,8.071428571,-3.071428571,1,5/5/02,18,2002,0.4266
ARMSTRONG,10.78571429,-2.5,2.857142857,5/12/02,19,2002,0.58
ARMSTRONG,11.92857143,-1.714285714,0.428571429,5/19/02,20,2002,0.6617
ARMSTRONG,16.07142857,1,1.428571429,5/26/02,21,2002,0.7434
ARMSTRONG,24,7.142857143,1.428571429,6/2/02,22,2002,0.7554
ARMSTRONG,20.42857143,8.214285714,2,6/9/02,23,2002,0.7507
ARMSTRONG,20.28571429,8.714285714,3.857142857,6/16/02,24,2002,0.7651
ARMSTRONG,24.57142857,11.42857143,2.428571429,6/23/02,25,2002,0.7839
ARMSTRONG,29,17.57142857,0.857142857,6/30/02,26,2002,0.7831
ARMSTRONG,23.64285714,11.92857143,6.571428571,7/7/02,27,2002,0.7791
ARMSTRONG,27.35714286,14.14285714,0,7/14/02,28,2002,0.6811
ARMSTRONG,29.21428571,16.5,0.857142857,7/21/02,29,2002,0.6521
ARMSTRONG,26.35714286,13.85714286,2.428571429,7/28/02,30,2002,0.6709
ARMSTRONG,23.07142857,10.78571429,0.285714286,8/4/02,31,2002,0.6897
ARMSTRONG,24.14285714,14.21428571,2.571428571,8/11/02,32,2002,0.6972
ARMSTRONG,20.5,10.35714286,6.428571429,8/18/02,33,2002,0.7708
ARMSTRONG,25,9.714285714,0,8/25/02,34,2002,0.8039
ARMSTRONG,25.5,14.5,4,9/1/02,35,2002,0.299
ARMSTRONG,19,12.28571429,3.857142857,9/8/02,36,2002,0.3033
ARMSTRONG,0.285714286,-8.714285714,0.428571429,4/6/03,14,2003,0.3235
ARMSTRONG,14.5,-0.857142857,0,4/13/03,15,2003,0.3235
ARMSTRONG,11.35714286,-1.714285714,0.857142857,4/20/03,16,2003,0.3793
ARMSTRONG,14.28571429,0.357142857,1.428571429,4/27/03,17,2003,0.4379
ARMSTRONG,14.71428571,-1.642857143,0,5/4/03,18,2003,0.4568
ARMSTRONG,17.28571429,4.214285714,0.714285714,5/11/03,19,2003,0.4757
ARMSTRONG,20.92857143,3.857142857,2.428571429,5/18/03,20,2003,0.5274
ARMSTRONG,19.14285714,3.642857143,1,5/25/03,21,2003,0.535
ARMSTRONG,22.57142857,6.214285714,1.857142857,6/1/03,22,2003,0.5426
ARMSTRONG,21.14285714,8.857142857,2.571428571,6/8/03,23,2003,0.6564
ARMSTRONG,23.21428571,8.571428571,5,6/15/03,24,2003,0.7131
ARMSTRONG,26.14285714,12.71428571,1.285714286,6/22/03,25,2003,0.7699
ARMSTRONG,21.07142857,9.714285714,6.428571429,6/29/03,26,2003,0.7844
ARMSTRONG,26,14,1.285714286,7/6/03,27,2003,0.6978
ARMSTRONG,23.21428571,11.35714286,2.142857143,7/13/03,28,2003,0.6112
ARMSTRONG,24.71428571,11.35714286,1.857142857,7/20/03,29,2003,0.6229
ARMSTRONG,27.5,12.64285714,0.428571429,7/27/03,30,2003,0.6347
ARMSTRONG,26.07142857,13.35714286,2,8/3/03,31,2003,0.5843
ARMSTRONG,28,14.85714286,1.714285714,8/10/03,32,2003,0.5867
ARMSTRONG,32.14285714,16.71428571,0,8/17/03,33,2003,0.6589
ARMSTRONG,29.71428571,15.57142857,3,8/24/03,34,2003,0.6275
ARMSTRONG,21,9.357142857,4.428571429,8/31/03,35,2003,0.6175
ARMSTRONG,23.64285714,8.928571429,0.285714286,9/7/03,36,2003,0.4001
ARMSTRONG,4.214285714,-4.285714286,0,4/4/04,14,2004,0.4028
ARMSTRONG,4.571428571,-4,0,4/11/04,15,2004,0.4176
ARMSTRONG,5.714285714,-3.357142857,0.857142857,4/18/04,16,2004,0.4282
ARMSTRONG,11.07142857,-1.5,0.428571429,4/25/04,17,2004,0.4389
ARMSTRONG,9.642857143,-3.142857143,0.285714286,5/2/04,18,2004,0.4811
ARMSTRONG,13.71428571,-1,0.571428571,5/9/04,19,2004,0.5324
ARMSTRONG,7.857142857,-1.785714286,2.857142857,5/16/04,20,2004,0.5982
ARMSTRONG,15.5,2.285714286,2.285714286,5/23/04,21,2004,0.5819
ARMSTRONG,14.21428571,4.571428571,8,5/30/04,22,2004,0.6394
ARMSTRONG,20.35714286,8.642857143,2,6/6/04,23,2004,0.697
ARMSTRONG,17.14285714,8.285714286,1.714285714,6/13/04,24,2004,0.7664
ARMSTRONG,18.92857143,8.142857143,1.857142857,6/20/04,25,2004,0.7317
ARMSTRONG,15.42857143,6.142857143,2.571428571,6/27/04,26,2004,0.7239
ARMSTRONG,21.5,10.28571429,0.714285714,7/4/04,27,2004,0.7162
ARMSTRONG,23.57142857,10.28571429,4.571428571,7/11/04,28,2004,0.6244
ARMSTRONG,25.78571429,13.64285714,2.142857143,7/18/04,29,2004,0.6936
ARMSTRONG,24.71428571,12.21428571,0,7/25/04,30,2004,0.7629
ARMSTRONG,22.14285714,11.71428571,1.142857143,8/1/04,31,2004,0.7284
ARMSTRONG,22.57142857,10.35714286,0.857142857,8/8/04,32,2004,0.7289
ARMSTRONG,19.07142857,6.928571429,2.428571429,8/15/04,33,2004,0.7295
ARMSTRONG,17.64285714,6.642857143,3.142857143,8/22/04,34,2004,0.6929
ARMSTRONG,18.21428571,8.214285714,6.428571429,8/29/04,35,2004,0.3436
ARMSTRONG,20.28571429,11,0.714285714,9/5/04,36,2004,0.3546
ARMSTRONG,7.357142857,-2.428571429,0.285714286,4/3/05,14,2005,0.3756
ARMSTRONG,14.92857143,1.928571429,0,4/10/05,15,2005,0.3966
ARMSTRONG,14.07142857,3.642857143,4.428571429,4/17/05,16,2005,0.4456
ARMSTRONG,12.28571429,-0.5,0,4/24/05,17,2005,0.4946
ARMSTRONG,2.642857143,-2.642857143,0.857142857,5/1/05,18,2005,0.5899
ARMSTRONG,14.14285714,1.214285714,5.714285714,5/8/05,19,2005,0.6478
ARMSTRONG,8.928571429,0.071428571,1.142857143,5/15/05,20,2005,0.7057
ARMSTRONG,19.07142857,8,2.857142857,5/22/05,21,2005,0.6986
ARMSTRONG,16.78571429,6.571428571,3.571428571,5/29/05,22,2005,0.8222
ARMSTRONG,21.28571429,11.35714286,2.857142857,6/5/05,23,2005,0.8172
ARMSTRONG,17.14285714,9.928571429,8.428571429,6/12/05,24,2005,0.83
ARMSTRONG,24,13.71428571,3.142857143,6/19/05,25,2005,0.8178
ARMSTRONG,25,12,5.142857143,6/26/05,26,2005,0.8056
ARMSTRONG,20.85714286,12.64285714,12,7/3/05,27,2005,0.6631
ARMSTRONG,26.07142857,15.71428571,4.714285714,7/10/05,28,2005,0.6689
ARMSTRONG,27.35714286,17.64285714,4.285714286,7/17/05,29,2005,0.661
ARMSTRONG,24.14285714,12,0.714285714,7/24/05,30,2005,0.6962
ARMSTRONG,21.71428571,9.928571429,0.714285714,7/31/05,31,2005,0.7314
ARMSTRONG,28.78571429,14.92857143,1.714285714,8/7/05,32,2005,0.7724
ARMSTRONG,21.07142857,11.57142857,1.428571429,8/14/05,33,2005,0.8032
ARMSTRONG,19.64285714,9.785714286,0.714285714,8/21/05,34,2005,0.7899
ARMSTRONG,21.57142857,11.35714286,3.714285714,8/28/05,35,2005,0.2961
ARMSTRONG,20.21428571,10.07142857,1.428571429,9/4/05,36,2005,0.3613
ARMSTRONG,4.571428571,-2.357142857,0,4/2/06,14,2006,0.3551
ARMSTRONG,7.357142857,-4.357142857,0.428571429,4/9/06,15,2006,0.5073
ARMSTRONG,15.85714286,3.571428571,2.571428571,4/16/06,16,2006,0.5397
ARMSTRONG,18.42857143,4.428571429,0,4/23/06,17,2006,0.5722
ARMSTRONG,16.21428571,3.357142857,0.285714286,4/30/06,18,2006,0.5872
ARMSTRONG,14.14285714,3.214285714,2.142857143,5/7/06,19,2006,0.636
ARMSTRONG,14.5,4.071428571,0.571428571,5/14/06,20,2006,0.7059
ARMSTRONG,15.5,2.642857143,0.571428571,5/21/06,21,2006,0.7573
ARMSTRONG,21.07142857,9.857142857,8.285714286,5/28/06,22,2006,0.7766
ARMSTRONG,23,11.78571429,2.571428571,6/4/06,23,2006,0.735
ARMSTRONG,20.35714286,10,0.571428571,6/11/06,24,2006,0.7219
ARMSTRONG,24.57142857,13.28571429,1.571428571,6/18/06,25,2006,0.6912
ARMSTRONG,23.78571429,9.785714286,2.571428571,6/25/06,26,2006,0.6583
ARMSTRONG,26.07142857,12.5,0.571428571,7/2/06,27,2006,0.6255
ARMSTRONG,25.78571429,11.64285714,0.571428571,7/9/06,28,2006,0.5529
ARMSTRONG,29,14.71428571,0.857142857,7/16/06,29,2006,0.5284
ARMSTRONG,28,13.14285714,0,7/23/06,30,2006,0.5315
ARMSTRONG,26.5,12.5,1.285714286,7/30/06,31,2006,0.5346
ARMSTRONG,26.5,13.14285714,0,8/6/06,32,2006,0.5805
ARMSTRONG,27,14.71428571,1.428571429,8/13/06,33,2006,0.5068
ARMSTRONG,26.42857143,11,0,8/20/06,34,2006,0.4643
ARMSTRONG,24.64285714,10.85714286,4,8/27/06,35,2006,0.3051
ARMSTRONG,23.64285714,8.571428571,0.285714286,9/3/06,36,2006,0.3047
ARMSTRONG,4.5,-2.571428571,2.428571429,4/1/07,14,2007,0.3044
ARMSTRONG,-4.428571429,-14.07142857,0,4/8/07,15,2007,0.383
ARMSTRONG,7.928571429,-6.5,0,4/15/07,16,2007,0.3951
ARMSTRONG,16,1.071428571,0.142857143,4/22/07,17,2007,0.4072
ARMSTRONG,17.92857143,1.642857143,0,4/29/07,18,2007,0.5179
ARMSTRONG,16.07142857,5.928571429,6,5/6/07,19,2007,0.5084
ARMSTRONG,21.85714286,5.642857143,0,5/13/07,20,2007,0.639
ARMSTRONG,14.64285714,3.285714286,0.285714286,5/20/07,21,2007,0.5822
ARMSTRONG,12.64285714,3.857142857,5.857142857,5/27/07,22,2007,0.6103
ARMSTRONG,19.64285714,9.142857143,1.285714286,6/3/07,23,2007,0.6385
ARMSTRONG,17.92857143,6.5,3.571428571,6/10/07,24,2007,0.7417
ARMSTRONG,24.57142857,12.92857143,5.857142857,6/17/07,25,2007,0.7326
ARMSTRONG,23.35714286,12.14285714,3.285714286,6/24/07,26,2007,0.7607
ARMSTRONG,20.42857143,10.64285714,7.285714286,7/1/07,27,2007,0.749
ARMSTRONG,26.42857143,14.5,0,7/8/07,28,2007,0.7263
ARMSTRONG,21.78571429,10.57142857,2.571428571,7/15/07,29,2007,0.7192
ARMSTRONG,27,12.71428571,1.428571429,7/22/07,30,2007,0.7523
ARMSTRONG,30.42857143,16.92857143,1.142857143,7/29/07,31,2007,0.8463
ARMSTRONG,27.71428571,15,1.285714286,8/5/07,32,2007,0.7992
ARMSTRONG,24.28571429,12.5,2.571428571,8/12/07,33,2007,0.7521
ARMSTRONG,21.42857143,8.642857143,0,8/19/07,34,2007,0.6639
ARMSTRONG,21.92857143,10.57142857,1.285714286,8/26/07,35,2007,0.3616
ARMSTRONG,22.21428571,9.142857143,1,9/2/07,36,2007,0.3616
ARMSTRONG,2,-11.92857143,0.142857143,4/6/08,14,2008,0.3496
ARMSTRONG,7.142857143,-6.071428571,0,4/13/08,15,2008,0.3377
ARMSTRONG,14.42857143,0.714285714,0,4/20/08,16,2008,0.3358
ARMSTRONG,5,-4,3.857142857,4/27/08,17,2008,0.3787
ARMSTRONG,8.714285714,-4.214285714,0,5/4/08,18,2008,0.4432
ARMSTRONG,10,-4.285714286,0,5/11/08,19,2008,0.55
ARMSTRONG,16.64285714,3.142857143,1.285714286,5/18/08,20,2008,0.5726
ARMSTRONG,16.14285714,2.285714286,2.857142857,5/25/08,21,2008,0.6019
ARMSTRONG,18.35714286,5.214285714,1.285714286,6/1/08,22,2008,0.8058
ARMSTRONG,18.92857143,6,9.142857143,6/8/08,23,2008,0.8192
ARMSTRONG,17.28571429,7.142857143,4.714285714,6/15/08,24,2008,0.833
ARMSTRONG,23.71428571,8.785714286,1.571428571,6/22/08,25,2008,0.8351
ARMSTRONG,24.92857143,13.5,6,6/29/08,26,2008,0.8373
ARMSTRONG,25.28571429,12.35714286,0,7/6/08,27,2008,0.7778
ARMSTRONG,19.71428571,11,8.857142857,7/13/08,28,2008,0.8204
ARMSTRONG,22.71428571,11.42857143,5,7/20/08,29,2008,0.863
ARMSTRONG,25.42857143,14.07142857,3.714285714,7/27/08,30,2008,0.8573
ARMSTRONG,24.14285714,14.35714286,5.714285714,8/3/08,31,2008,0.8472
ARMSTRONG,25.64285714,12.07142857,0.571428571,8/10/08,32,2008,0.8213
ARMSTRONG,24.92857143,14.57142857,4.142857143,8/17/08,33,2008,0.7505
ARMSTRONG,23.57142857,12.28571429,6.857142857,8/24/08,34,2008,0.2232
ARMSTRONG,23.85714286,11.35714286,2.285714286,8/31/08,35,2008,0.2232
ARMSTRONG,16.07142857,8.071428571,8.142857143,9/7/08,36,2008,0.3291
ARMSTRONG,1.071428571,-8,1.285714286,4/5/09,14,2009,0.3364
ARMSTRONG,4.5,-5.785714286,1,4/12/09,15,2009,0.3676
ARMSTRONG,8.357142857,1.214285714,0.142857143,4/19/09,16,2009,0.4224
ARMSTRONG,8.928571429,-2.571428571,0.285714286,4/26/09,17,2009,0.4772
ARMSTRONG,11.14285714,-1.071428571,0.571428571,5/3/09,18,2009,0.5765
ARMSTRONG,12.78571429,0.571428571,1,5/10/09,19,2009,0.6815
ARMSTRONG,12,-1.357142857,9.428571429,5/17/09,20,2009,0.727
ARMSTRONG,13.92857143,1.142857143,0.571428571,5/24/09,21,2009,0.7726
ARMSTRONG,15.78571429,3.571428571,2,5/31/09,22,2009,0.8262
ARMSTRONG,14.28571429,3,2,6/7/09,23,2009,0.8404
ARMSTRONG,16.92857143,5.142857143,2.857142857,6/14/09,24,2009,0.7107
ARMSTRONG,27,13.35714286,0.142857143,6/21/09,25,2009,0.7206
ARMSTRONG,23,13.78571429,8.285714286,6/28/09,26,2009,0.7715
ARMSTRONG,21.5,9.357142857,0.714285714,7/5/09,27,2009,0.8225
ARMSTRONG,21.21428571,9.5,2.285714286,7/12/09,28,2009,0.805
ARMSTRONG,20.07142857,8.714285714,1.857142857,7/19/09,29,2009,0.7509
ARMSTRONG,24.07142857,13.64285714,0.714285714,7/26/09,30,2009,0.7514
ARMSTRONG,19.28571429,10.78571429,6,8/2/09,31,2009,0.7519
ARMSTRONG,20.5,11.5,3,8/9/09,32,2009,0.7377
ARMSTRONG,24.28571429,14.78571429,5.857142857,8/16/09,33,2009,0.3053
ARMSTRONG,20.64285714,10.57142857,5.428571429,8/23/09,34,2009,0.3155
ARMSTRONG,21.14285714,10.64285714,3.285714286,8/30/09,35,2009,0.3374
ARMSTRONG,25.71428571,12.85714286,0,9/6/09,36,2009,0.548
ARMSTRONG,12.28571429,0.642857143,3.285714286,4/4/10,14,2010,0.5957
ARMSTRONG,10,-2.642857143,0,4/11/10,15,2010,0.6435
ARMSTRONG,14.85714286,0.785714286,0.857142857,4/18/10,16,2010,0.6656
ARMSTRONG,17.78571429,0.642857143,0,4/25/10,17,2010,0.6167
ARMSTRONG,13.92857143,4.5,5.857142857,5/2/10,18,2010,0.6566
ARMSTRONG,9.142857143,-1.357142857,1,5/9/10,19,2010,0.6965
ARMSTRONG,18.07142857,4.357142857,0.142857143,5/16/10,20,2010,0.7089
ARMSTRONG,24.85714286,11.78571429,2.571428571,5/23/10,21,2010,0.7198
ARMSTRONG,16.14285714,7.928571429,9.857142857,5/30/10,22,2010,0.9024
ARMSTRONG,18.92857143,8,5.142857143,6/6/10,23,2010,0.8306
ARMSTRONG,18.35714286,9.071428571,3.571428571,6/13/10,24,2010,0.7665
ARMSTRONG,22.78571429,11.85714286,5.857142857,6/20/10,25,2010,0.6875
ARMSTRONG,23.35714286,13.07142857,6.428571429,6/27/10,26,2010,0.5914
ARMSTRONG,24.21428571,13.85714286,3.857142857,7/4/10,27,2010,0.6169
ARMSTRONG,24,13.42857143,2,7/11/10,28,2010,0.6425
ARMSTRONG,23.42857143,12.85714286,3.571428571,7/18/10,29,2010,0.6854
ARMSTRONG,25.28571429,13.57142857,2,7/25/10,30,2010,0.7284
ARMSTRONG,26.71428571,14.92857143,0,8/1/10,31,2010,0.6577
ARMSTRONG,25.57142857,13.35714286,2.714285714,8/8/10,32,2010,0.5755
ARMSTRONG,24.35714286,15.21428571,10.42857143,8/15/10,33,2010,0.391
ARMSTRONG,22.57142857,9.357142857,0.285714286,8/22/10,34,2010,0.2958
ARMSTRONG,23.28571429,12.14285714,0.285714286,8/29/10,35,2010,0.3461
ARMSTRONG,18.42857143,8.428571429,8.571428571,9/5/10,36,2010,0.3965
